,time_ns,avg_x_coord,avg_y_coord,diff_time_ns
107,21400,0.5038683745807249,0.507059975406814,21746
108,21600,0.5040826276182052,0.5057277908845754,21746
109,21800,0.5050915927690243,0.505139864592944,21746
110,22000,0.503063710063227,0.5049653350004256,21746
111,22200,0.5035804502808098,0.503870781036803,21746
112,22400,0.5017056502501234,0.5042980563247069,21746
113,22600,0.503347647400876,0.5021239874768706,21746
114,22800,0.5035806441617292,0.5023337063587268,21746
115,23000,0.5035274072272964,0.5039619129803422,21746
116,23200,0.5041415012670932,0.5017539063123844,21746
117,23400,0.5034093265824384,0.5010432502369133,21746
118,23600,0.5033503618500899,0.5031722429002615,21746
119,23800,0.5029622029101047,0.5020799364460531,21746
120,24000,0.5025342096894195,0.501939504995904,21746
121,24200,0.5037729846745145,0.5004745429716945,21746
122,24400,0.5040254760303027,0.5000954634785891,21746
