,time_ns,avg_x_squared,avg_y_squared,diff_time_ns
107,21400,0.3147691100476205,0.354260993500306,21746
108,21600,0.3145460086556168,0.3545693259072169,21746
109,21800,0.3151449563467666,0.3541151264819114,21746
110,22000,0.31579372814681167,0.3536852281873253,21746
111,22200,0.3153271891731441,0.3538405580461207,21746
112,22400,0.3163147845972015,0.35247601790302735,21746
113,22600,0.3167350687595659,0.35213027404428116,21746
114,22800,0.3171461185619975,0.35135476518577863,21746
115,23000,0.31744647920052577,0.3511211593690446,21746
116,23200,0.31815443774534935,0.3509646142541991,21746
117,23400,0.31788731284256866,0.3503767367409702,21746
118,23600,0.3179300651378518,0.3501655736123126,21746
119,23800,0.31882040735814693,0.34868129718948443,21746
120,24000,0.31899304705564824,0.34782678540453077,21746
121,24200,0.31978848212943517,0.34705846409497054,21746
