,time_ns,avg_x_coord,avg_y_coord,diff_time_ns
137,27400,0.4904906128569523,0.5111363468915863,21746
138,27600,0.49002456604590355,0.5113493291884478,21746
139,27800,0.4901150440605327,0.5110864661015967,21746
140,28000,0.4901576634188862,0.5115053713015731,21746
141,28200,0.4901757062093808,0.5125262152145489,21746
142,28400,0.4907563428652037,0.5116580925654621,21746
143,28600,0.49128470476340064,0.5112795276786573,21746
144,28800,0.49152883558738447,0.5094888588381833,21746
145,29000,0.49176326562204475,0.5090926946831504,21746
146,29200,0.49139002276066457,0.5096064750795444,21746
147,29400,0.4913650525464532,0.508526881290823,21746
148,29600,0.4912030272243915,0.5080236852009488,21746
149,29800,0.4920275257528537,0.5067422521919496,21746
150,30000,0.49114319808505486,0.5068662555223604,21746
151,30200,0.49170597561224716,0.5070016039210222,21746
152,30400,0.4917177458911568,0.5075747291612008,21746
153,30600,0.49105832967202484,0.5076035206572833,21746
154,30800,0.4918856926153058,0.5068218438777251,21746
155,31000,0.49150957747233665,0.5070759193722778,21746
156,31200,0.4917868547542244,0.5067818842973267,21746
157,31400,0.49183038802851703,0.5067675773241817,21746
158,31600,0.4919104760000202,0.5067780109396327,21746
159,31800,0.49222441980499976,0.5066384093807399,21746
160,32000,0.4926832034438487,0.506509292444728,21746
161,32200,0.4928921082648048,0.5071060616451614,21746
162,32400,0.4942319793322447,0.5071472231737989,21746
163,32600,0.49353047727435917,0.5079001190382849,21746
164,32800,0.4936395637952311,0.5073536434027651,21746
165,33000,0.4934610354511679,0.5072102977501911,21746
166,33200,0.49406527979252873,0.5072618567296253,21746
167,33400,0.4928854253978314,0.5081304226467602,21746
168,33600,0.49252525327646746,0.5087929821822734,21746
169,33800,0.49343781582790497,0.5073492661585998,21746
170,34000,0.49393272810421796,0.5068710974251246,21746
171,34200,0.49378892155833076,0.5057859083657122,21746
172,34400,0.4944822808502189,0.5052868036043298,21746
173,34600,0.4942702266403827,0.5053633253966731,21746
174,34800,0.4948898018379026,0.505478825587475,21746
175,35000,0.4948739897150818,0.5048019552128465,21746
176,35200,0.49395074639569386,0.5054989403014721,21746
177,35400,0.4937268422801177,0.506880412529917,21746
178,35600,0.4934535067466133,0.5068851383446586,21746
179,35800,0.49427933531188817,0.5071990265216417,21746
180,36000,0.49384014679639765,0.5072327542074917,21746
181,36200,0.49539468396058683,0.506269643276998,21746
182,36400,0.495543275026368,0.5060204889988885,21746
183,36600,0.4954766990028378,0.5055569073915306,21746
184,36800,0.49578124990257577,0.5049563855492262,21746
185,37000,0.49595309880021066,0.5033820352959915,21746
186,37200,0.4956307404335554,0.5028180701849445,21746
187,37400,0.4942181147662461,0.5045122997208272,21746
188,37600,0.4942126389778543,0.5052157706667197,21746
189,37800,0.4947029700630589,0.5051215999068801,21746
190,38000,0.49432182325122037,0.5034316471243674,21746
191,38200,0.49491319085095753,0.5031341685636006,21746
192,38400,0.4940800470890927,0.5030196560991214,21746
193,38600,0.49462695691636044,0.5021683636507364,21746
194,38800,0.4946527736070635,0.5014911791243007,21746
195,39000,0.49573996435130674,0.5019392308985056,21746
196,39200,0.4959004574401126,0.5012313838215752,21746
197,39400,0.49602848597766347,0.501793207364708,21746
198,39600,0.4951279794590892,0.5029866629540326,21746
199,39800,0.4956852944549966,0.5034740688653853,21746
200,40000,0.4965363188791378,0.5035188125192661,21746
201,0,0.19780298428363952,0.8203431800068371,73394
202,200,0.20140625830275544,0.8179125721498968,73394
203,400,0.2051421507371282,0.8157536453922944,73394
204,600,0.20875477721831578,0.8133332545614291,73394
205,800,0.21225560875321298,0.8110732314012231,73394
206,1000,0.2155440375764549,0.8088539525675,73394
207,1200,0.21846907286097522,0.8066297698126875,73394
208,1400,0.22219028451354594,0.8039207542516242,73394
209,1600,0.22591494391718805,0.8017390031758497,73394
210,1800,0.2286517143291573,0.7995448840903574,73394
211,2000,0.23149335591916645,0.7972619494830341,73394
212,2200,0.23420500858486012,0.7954578780018483,73394
213,2400,0.2367419917195371,0.7932554672946187,73394
214,2600,0.2398066593345208,0.791405094596227,73394
215,2800,0.24251846514580783,0.7896380840349119,73394
216,3000,0.2452034188595512,0.7877994784951284,73394
217,3200,0.24845945482137122,0.7853774972879942,73394
218,3400,0.25124368106431677,0.7834496598843886,73394
219,3600,0.2536371100019961,0.7810110829258667,73394
220,3800,0.25603246825880843,0.7788110691466963,73394
221,4000,0.2587976063363122,0.7763822151466642,73394
222,4200,0.2615215607097045,0.7745795172646328,73394
223,4400,0.264271789027123,0.7723878069521782,73394
224,4600,0.26697922842775884,0.7701438948173404,73394
225,4800,0.26895373298626063,0.7685952133222925,73394
226,5000,0.270571929395936,0.7665356826977887,73394
227,5200,0.27341520953568704,0.7646916641948507,73394
228,5400,0.2762363312758094,0.7627317988575566,73394
229,5600,0.27821519070965856,0.7610968906187752,73394
230,5800,0.28006647811012825,0.7591826724773841,73394
231,6000,0.28207836421368976,0.75724742674873,73394
232,6200,0.2834918890374437,0.7555405693153898,73394
233,6400,0.2862159942814127,0.7534601518057844,73394
234,6600,0.28829353608413555,0.7517200901589475,73394
235,6800,0.29061817925466477,0.7495967582365586,73394
236,7000,0.2924510977000094,0.7476334433368343,73394
237,7200,0.29437352316917714,0.7460382574043263,73394
238,7400,0.29557713484091397,0.7447636673968258,73394
239,7600,0.29716536385533443,0.7428941234355096,73394
240,7800,0.2994024778848349,0.7408642737777633,73394
241,8000,0.3015685343828608,0.7391799877617087,73394
242,8200,0.3033089290417412,0.73709785864518,73394
243,8400,0.30498498441686456,0.7353666253826636,73394
244,8600,0.3064055903276135,0.7332435449364698,73394
245,8800,0.30833515326809824,0.7318400683180587,73394
246,9000,0.3096242528378719,0.7305709778016668,73394
247,9200,0.3110432877455967,0.7290709710169502,73394
248,9400,0.31319865219446946,0.7269733987631299,73394
249,9600,0.3150201335223076,0.7253489700294904,73394
250,9800,0.3171285606772854,0.7238546804346825,73394
251,10000,0.31895451480447157,0.722123440975333,73394
252,10200,0.3201947092757548,0.7206470380877776,73394
253,10400,0.3218375122418159,0.7191510509494379,73394
254,10600,0.3239051509621293,0.7173989861093952,73394
255,10800,0.325368785807787,0.7156527126573925,73394
256,11000,0.32756798743918686,0.7138595038664349,73394
257,11200,0.329057089747248,0.7126012460802803,73394
258,11400,0.33036388509992054,0.7111873866001225,73394
259,11600,0.3326212551036165,0.7092413910378567,73394
260,11800,0.33445907676036296,0.7078997757595904,73394
261,12000,0.3368772877832295,0.705968130966914,73394
262,12200,0.3380157356372265,0.7041904074284461,73394
263,12400,0.3396860510494652,0.7021679455728209,73394
264,12600,0.3411945286622261,0.7006219997983696,73394
265,12800,0.3427130965289829,0.69885043071845,73394
266,13000,0.34455709536087453,0.6968117069783942,73394
267,13200,0.3462602910332278,0.694627509141593,73394
268,13400,0.34794587160157436,0.6931616673132491,73394
269,13600,0.34949817088321716,0.6915665701707671,73394
270,13800,0.35063700156834704,0.690134402249425,73394
271,14000,0.3517618663620328,0.6890442064561899,73394
272,14200,0.353050589335248,0.6873294521895074,73394
273,14400,0.35435519368044355,0.6855682561280002,73394
274,14600,0.35586167648677575,0.6835869661693103,73394
275,14800,0.35721439618914036,0.6821300190618392,73394
276,15000,0.3582339013994778,0.6805713383809385,73394
277,15200,0.3592989690304025,0.6790584711546364,73394
278,15400,0.3601182752861152,0.6774496654856662,73394
279,15600,0.3613220916547326,0.6764380350291169,73394
280,15800,0.3622873641337538,0.6753388079196312,73394
281,16000,0.3636911579701507,0.6741859509634894,73394
282,16200,0.3642669761931522,0.6726288751606798,73394
283,16400,0.3657520763687835,0.6710434564676427,73394
284,16600,0.3667904191128085,0.6696466571119217,73394
285,16800,0.3678370523188569,0.6686293409236137,73394
286,17000,0.36912737129288425,0.6673131145551995,73394
287,17200,0.3705270948923038,0.6661366607947987,73394
288,17400,0.3716870467021971,0.6644614119327362,73394
289,17600,0.37302633197100815,0.6632283158556922,73394
290,17800,0.37388153850608064,0.6622311507179915,73394
291,18000,0.374408946278145,0.6612242612157094,73394
292,18200,0.37603213938263946,0.6596767061682499,73394
293,18400,0.37719802977242683,0.6586268646671724,73394
294,18600,0.378359016882602,0.65728218831521,73394
295,18800,0.38006056878264205,0.6558331904199778,73394
296,19000,0.3811231925190306,0.6547463002623906,73394
297,19200,0.3819344520540829,0.6535040137134749,73394
298,19400,0.3834244785464693,0.6525108838418631,73394
299,19600,0.38481381583295066,0.6513844655008952,73394
300,19800,0.38563969468526293,0.6505817452716331,73394
301,20000,0.38682736471938206,0.6494327121456167,73394
302,20200,0.38752045114102723,0.648511691906429,73394
303,20400,0.3883640412131099,0.6469697846281833,73394
304,20600,0.38947814103322764,0.645885960702672,73394
305,20800,0.3909955132339807,0.6444016246885392,73394
306,21000,0.3919407511141886,0.6439397878385997,73394
307,21200,0.3928417801213704,0.6431231874614072,73394
308,21400,0.393692072641146,0.6421618923240148,73394
309,21600,0.394665366498646,0.6410046863317479,73394
310,21800,0.39565361665675874,0.6400168539382247,73394
311,22000,0.39665261168132904,0.6383861081267113,73394
312,22200,0.3979257814293651,0.6372339967516375,73394
313,22400,0.39930096920836616,0.6357891721713892,73394
314,22600,0.40032129464968624,0.6347443109431707,73394
315,22800,0.4010261466584291,0.6339782746668478,73394
316,23000,0.4015947025497595,0.6328353007191255,73394
317,23200,0.40237048614608034,0.6319149647714468,73394
318,23400,0.4032984995400173,0.6311004518881823,73394
319,23600,0.40392515080208186,0.6296257479634269,73394
320,23800,0.4043135260211856,0.6285090327473055,73394
321,24000,0.40567416759063,0.6270246752734465,73394
322,24200,0.4062744601424977,0.6259035630063603,73394
323,24400,0.40687510825516876,0.6244661083790208,73394
324,24600,0.40753069371879425,0.623030640469947,73394
325,24800,0.4089423877202957,0.6217574554220221,73394
326,25000,0.40912990923348774,0.620624442956511,73394
327,25200,0.40989542482206826,0.6195278056912761,73394
328,25400,0.41096772107643365,0.6182344709113671,73394
329,25600,0.4114973035128068,0.6171431850748427,73394
330,25800,0.412181886169039,0.6161958821605501,73394
331,26000,0.41297929198628947,0.6157223275338929,73394
332,26200,0.4144600732630479,0.6142105558673454,73394
333,26400,0.41527579103637213,0.613043903657442,73394
334,26600,0.4158999650595253,0.6124599415725908,73394
335,26800,0.41675802857497674,0.6111044157483442,73394
336,27000,0.4170592742648442,0.6106390107096469,73394
337,27200,0.41760373257358807,0.6101568053760925,73394
338,27400,0.41883698961744353,0.6091299368342685,73394
339,27600,0.4197514127827299,0.6088702010027718,73394
340,27800,0.4203815631123736,0.60790390597265,73394
341,28000,0.4216723012669407,0.6070554062450132,73394
342,28200,0.4224329499114401,0.6063373744618477,73394
343,28400,0.4231506447144,0.6051917383041294,73394
344,28600,0.4233459956120394,0.6040842088497622,73394
345,28800,0.4239501323736053,0.6034448589060367,73394
346,29000,0.4251875652589157,0.6026160336493721,73394
347,29200,0.425932461096532,0.6015335444231811,73394
348,29400,0.42722251943745077,0.6008618129671057,73394
349,29600,0.4288496836392844,0.5997952167245099,73394
350,29800,0.42982094459487286,0.5983655714437404,73394
351,30000,0.43049930931712965,0.597680208705523,73394
352,30200,0.43084522577626505,0.5965149989318654,73394
353,30400,0.4317761818003337,0.5952131322302993,73394
354,30600,0.43206566154930925,0.5948290627145357,73394
355,30800,0.43220558928882236,0.5941919887085564,73394
356,31000,0.43252588324970803,0.5938284568091142,73394
357,31200,0.4332827295732912,0.5934670512037171,73394
358,31400,0.4340006507135322,0.5921150383540233,73394
359,31600,0.4346968259090067,0.5914293534198183,73394
360,31800,0.4348192692630049,0.5905584182858201,73394
361,32000,0.4357574900989484,0.5898589446487889,73394
362,32200,0.4360797068149776,0.5897734285219642,73394
363,32400,0.43718257650534337,0.5881186401313376,73394
364,32600,0.43822528425851215,0.5869095778739458,73394
365,32800,0.43806692536064173,0.5859693858267516,73394
366,33000,0.4388669235029668,0.5853123321823497,73394
367,33200,0.43952015907364395,0.5844254444393449,73394
368,33400,0.43984569744634394,0.5836187610124277,73394
369,33600,0.4401377226992684,0.5826692210642114,73394
370,33800,0.44047448317134374,0.5814548380410246,73394
371,34000,0.4408676540324895,0.5812249356367534,73394
372,34200,0.44109184433654286,0.580634117760017,73394
373,34400,0.44113011790328,0.5801895575920174,73394
374,34600,0.4415546377344495,0.5790672193750233,73394
375,34800,0.4421919203525243,0.5785440437656165,73394
376,35000,0.44218192798254957,0.5775411904854957,73394
377,35200,0.44242683090943985,0.5769670628879928,73394
378,35400,0.4428429667914631,0.5766604377806646,73394
379,35600,0.44312570988658057,0.575919456804763,73394
380,35800,0.44353095393470127,0.574652820597456,73394
381,36000,0.4442427920286515,0.5735691761972027,73394
382,36200,0.4443727373824029,0.5732416731903291,73394
383,36400,0.44508170505559186,0.5728961000200228,73394
384,36600,0.44556033939923917,0.5719027787332502,73394
385,36800,0.4466998995711873,0.5708892888651484,73394
386,37000,0.4470796405403565,0.5702632797341305,73394
387,37200,0.4469590072811739,0.5701844275813976,73394
388,37400,0.4474212438484477,0.5692107499315026,73394
389,37600,0.44772228449887796,0.5684278720368212,73394
390,37800,0.44824318112189043,0.5681138169896163,73394
391,38000,0.4484145189274374,0.5676852851768438,73394
392,38200,0.44905463338085094,0.5672079684225986,73394
393,38400,0.4489937163597236,0.5668432362411812,73394
394,38600,0.44960069536306746,0.5658526944890628,73394
395,38800,0.4498369004705341,0.5658578829315326,73394
396,39000,0.4500968129820044,0.5656064356890997,73394
397,39200,0.45078796979427777,0.5646985160374611,73394
398,39400,0.45075059884931923,0.5644546720095741,73394
399,39600,0.4507735636988075,0.5635654881071387,73394
400,39800,0.45095033097127635,0.5635731758038197,73394
401,40000,0.45133160760491076,0.5626211280860953,73394
402,0,0.19901289378532294,0.8217910195532854,339789
403,200,0.19942323885686425,0.8212381735596299,339789
404,400,0.20013623793173974,0.8207101998797599,339789
405,600,0.20103215272444516,0.8202497427773545,339789
406,800,0.20175384218887832,0.8198721208393964,339789
407,1000,0.20259645507522064,0.819272802360628,339789
408,1200,0.2034798482072998,0.8187443660749828,339789
409,1400,0.20423176503803417,0.8182343335344658,339789
410,1600,0.20500304542344985,0.8179424545122831,339789
411,1800,0.20579427297637085,0.8173979982349489,339789
412,2000,0.20645040628288083,0.8169271924998555,339789
413,2200,0.20752363571193524,0.8165722073897559,339789
414,2400,0.20851152967134107,0.816211759707793,339789
415,2600,0.20905802016297,0.816015934212472,339789
416,2800,0.20970601696890362,0.8155894384533691,339789
417,3000,0.21074466370586714,0.8150625660146315,339789
418,3200,0.21183061425522812,0.8145131831559621,339789
419,3400,0.2125760700501524,0.8141679874207665,339789
420,3600,0.21337820778835442,0.8137174278421634,339789
421,3800,0.2138343171190539,0.8133001337243246,339789
422,4000,0.21457881629495043,0.8126519140255288,339789
423,4200,0.21538296557584896,0.8121690868930797,339789
424,4400,0.21599343987615005,0.8117231442908004,339789
425,4600,0.21690646070244152,0.8110361561338796,339789
426,4800,0.21768604035612113,0.8105752069125297,339789
427,5000,0.21835092169017395,0.8102004115504072,339789
428,5200,0.21918983458666247,0.8095907011738684,339789
429,5400,0.22011156731527703,0.809102232813273,339789
430,5600,0.2207901849660899,0.8084754659204753,339789
431,5800,0.22145662978877395,0.807970396349972,339789
432,6000,0.2216966160058306,0.8077589776453357,339789
433,6200,0.22232824759800335,0.8073510983130288,339789
434,6400,0.22289559430619746,0.8068274414230037,339789
435,6600,0.2240149469403279,0.8062913812217947,339789
436,6800,0.22515237785332173,0.8057679201744987,339789
437,7000,0.22550427845235332,0.8055686335050959,339789
438,7200,0.22642416105033164,0.8049154319634524,339789
439,7400,0.22725406095461928,0.8044068882011384,339789
440,7600,0.2280359621616783,0.8039765603374014,339789
441,7800,0.22875800092827567,0.8035770347268452,339789
442,8000,0.2295366126492417,0.8030278083296661,339789
443,8200,0.2301120825171636,0.8025937108530182,339789
444,8400,0.23082512081076056,0.8020132481211454,339789
445,8600,0.2314515005869755,0.8016703824758303,339789
446,8800,0.2319939541616614,0.8011518694881461,339789
447,9000,0.23262319794632563,0.800602859188042,339789
448,9200,0.2334201483252218,0.8001725942660108,339789
449,9400,0.23391525753424394,0.7997804284548351,339789
450,9600,0.2345703792588499,0.7992109682503417,339789
451,9800,0.23483333075670312,0.7988426246575532,339789
452,10000,0.2353431084295097,0.7984957055577935,339789
453,10200,0.23619176345664028,0.7979753829812247,339789
454,10400,0.2369788245968187,0.7974600189245508,339789
455,10600,0.2378030200477918,0.796783197793736,339789
456,10800,0.23877613760875976,0.7962648838485104,339789
457,11000,0.23922706539760485,0.7958630749837613,339789
458,11200,0.2397327959814631,0.7953977843560496,339789
459,11400,0.24029035646371005,0.7947700559110326,339789
460,11600,0.24098287001990132,0.7944660556875266,339789
461,11800,0.24161380792087042,0.7939788217997087,339789
462,12000,0.24228793183195715,0.7936745702447615,339789
463,12200,0.242939029212933,0.7929734818241186,339789
464,12400,0.24346078257001655,0.7926484572267842,339789
465,12600,0.2438741183908965,0.7920926336454962,339789
466,12800,0.24438631267305685,0.7915249502905645,339789
467,13000,0.24509505443047458,0.7911438604961833,339789
468,13200,0.24579186761262412,0.7904362366499778,339789
469,13400,0.2462481598541015,0.7901100958624417,339789
470,13600,0.2471954733355095,0.7896054629786421,339789
471,13800,0.24774214699391753,0.7892508026975219,339789
472,14000,0.24841357930546415,0.7888612611198028,339789
473,14200,0.24894942581679383,0.7884715245334363,339789
474,14400,0.24986664580809057,0.7881563820769035,339789
475,14600,0.2503400482406874,0.7878091065025786,339789
476,14800,0.25061585396216274,0.7874238491469333,339789
477,15000,0.2513220419670384,0.7871096534279417,339789
478,15200,0.25167651374380934,0.7866263369566205,339789
479,15400,0.2522058150964045,0.786206877635939,339789
480,15600,0.2527523573506689,0.7858208946289102,339789
481,15800,0.25347646421485726,0.7855213246455428,339789
482,16000,0.25410057103781847,0.7849233785462753,339789
483,16200,0.2546745532016843,0.7844134207640409,339789
484,16400,0.255186383566108,0.7840691258404943,339789
485,16600,0.2559692142249527,0.7836759750317714,339789
486,16800,0.25656885278365377,0.7831742225289583,339789
487,17000,0.2571215228468659,0.7827150886530315,339789
488,17200,0.2572602294668657,0.7823421568980946,339789
489,17400,0.257870670337748,0.7819851218941102,339789
490,17600,0.25832867162647677,0.7815242008110529,339789
491,17800,0.25890258407280753,0.780979948031212,339789
492,18000,0.2593834869860815,0.7806377467249743,339789
493,18200,0.2595891618894327,0.780077712831687,339789
494,18400,0.26006833645139843,0.7796892050209283,339789
495,18600,0.26045272002383857,0.7791574636071559,339789
496,18800,0.2610324037295486,0.778664360665419,339789
497,19000,0.2614573318153623,0.778261650664642,339789
498,19200,0.2622253439217701,0.7777995708382676,339789
499,19400,0.26270179415287226,0.7773543723476204,339789
500,19600,0.26319227766418196,0.7770412882746327,339789
501,19800,0.26382907947182255,0.7767956855311519,339789
502,20000,0.2641852885144427,0.7765394829150007,339789
503,20200,0.2648550615574779,0.7759661900751846,339789
504,20400,0.26531197864700623,0.7754234985941172,339789
505,20600,0.26597325869655103,0.7750285608888515,339789
506,20800,0.26646038629828633,0.7745501763923152,339789
507,21000,0.2667957468244122,0.7743413111518925,339789
508,21200,0.2674292671247455,0.7739501909209966,339789
509,21400,0.2679195323648577,0.7735718355047387,339789
510,21600,0.2684033848878647,0.7731257959714825,339789
511,21800,0.26894374641921914,0.7726320207650698,339789
512,22000,0.26955673060679186,0.7723433649959772,339789
513,22200,0.27010311911840623,0.771809478426584,339789
514,22400,0.2706718930950735,0.7714452422764039,339789
515,22600,0.2708893955942046,0.7709656587382974,339789
516,22800,0.2716009627529157,0.7703604471402816,339789
517,23000,0.2721210601353638,0.7699463122291043,339789
518,23200,0.2727373992833976,0.7696301210786872,339789
519,23400,0.27333813667610357,0.7692467495324257,339789
520,23600,0.2736477958607713,0.7688059437414302,339789
521,23800,0.27440027620075197,0.7683275143324081,339789
522,24000,0.27494723500211576,0.767884780812304,339789
523,24200,0.2755963797575152,0.7675514642572498,339789
524,24400,0.2759553284801298,0.7669866118102304,339789
525,24600,0.276512261488079,0.7665378153729127,339789
526,24800,0.2770494252820777,0.7662319971678132,339789
527,25000,0.2777470233064268,0.7659257067198852,339789
528,25200,0.2781006100762148,0.765466782541165,339789
529,25400,0.2786873125130574,0.7650860025671927,339789
530,25600,0.27940343496376396,0.7645793159421398,339789
531,25800,0.27977155728975206,0.7641471987515192,339789
532,26000,0.2800702496691537,0.7638976670208284,339789
533,26200,0.28067663484051786,0.7635653154605722,339789
534,26400,0.2811457572988966,0.7632894671507281,339789
535,26600,0.2816076121744831,0.7630928603666891,339789
536,26800,0.2821157791552636,0.762682380187222,339789
537,27000,0.2825546188885829,0.7621689367801999,339789
538,27200,0.2833218838121262,0.7616980474820382,339789
