,time_ns,avg_x_squared,avg_y_squared,avg_z_squared,diff_time_ns
91,18200,0.30536682612725985,0.3062226871914396,0.3884104866813006,21746
92,18400,0.3043601528383281,0.30726806112628907,0.38837178603538297,21746
93,18600,0.3056228321999374,0.3084339833534004,0.38594318444666226,21746
94,18800,0.30584639120150126,0.3091893748638042,0.3849642339346946,21746
95,19000,0.3070777434211871,0.30905669123339163,0.3838655653454214,21746
96,19200,0.30790261137313935,0.31090536404524227,0.3811920245816186,21746
97,19400,0.3067729912711873,0.31193736940028866,0.3812896393285241,21746
98,19600,0.308917684398657,0.31140335720809614,0.379678958393247,21746
99,19800,0.3095106087336283,0.3121476370015489,0.3783417542648228,21746
100,20000,0.310260194099903,0.311942315379052,0.37779749052104517,21746
101,20200,0.30998233856691587,0.31194908560902757,0.3780685758240566,21746
102,20400,0.3099465971855947,0.3133291252704048,0.3767242775440006,21746
103,20600,0.310922959070171,0.3134154063340085,0.3756616345958207,21746
104,20800,0.3123210013534653,0.3140678337111669,0.3736111649353679,21746
105,21000,0.312562004493699,0.3140809013901282,0.3733570941161729,21746
106,21200,0.3131475268660861,0.3144977360940482,0.3723547370398659,21746
107,21400,0.3136514143191408,0.3154199241226609,0.37092866155819837,21746
108,21600,0.31385418521673664,0.3157529889898562,0.37039282579340727,21746
109,21800,0.31528330211287076,0.31631417182782406,0.3684025260593053,21746
110,22000,0.3159593997329937,0.3171048566325742,0.36693574363443227,21746
111,22200,0.3168904346791713,0.317040612091568,0.3660689532292609,21746
112,22400,0.31636799333294296,0.31676935401895634,0.3668626526481007,21746
113,22600,0.31648528766222817,0.3167313288882136,0.3667833834495583,21746
114,22800,0.316188429663695,0.31802582273556135,0.3657857476007437,21746
115,23000,0.31737884057093363,0.3172414653873421,0.36537969404172443,21746
116,23200,0.3166598730850107,0.3176070567221207,0.36573307019286877,21746
117,23400,0.31610849756041715,0.3183751422678904,0.36551636017169264,21746
118,23600,0.3172667707636071,0.31891160460063855,0.3638216246357544,21746
119,23800,0.31653019867884685,0.3193777806796291,0.36409202064152413,21746
120,24000,0.31753723013329005,0.3194549916810975,0.36300777818561264,21746
121,24200,0.31630793604881446,0.320212412718683,0.36347965123250264,21746
122,24400,0.3162099604542671,0.32156250548977106,0.362227534055962,21746
123,24600,0.3173754826969415,0.32178793289690477,0.36083658440615385,21746
124,24800,0.31754468830011673,0.32229709286935543,0.36015821883052795,21746
125,25000,0.31711368810006196,0.3238696982686704,0.35901661363126774,21746
126,25200,0.3172946825066376,0.32447937748915967,0.3582259400042029,21746
127,25400,0.3167338204625875,0.32506446528831057,0.358201714249102,21746
128,25600,0.3173570704605374,0.32555105868506873,0.3570918708543939,21746
129,25800,0.31725030249508296,0.32656170384851807,0.3561879936563991,21746
130,26000,0.3180237609943002,0.3261343216259053,0.3558419173797946,21746
131,26200,0.31869216313218185,0.326670028190094,0.3546378086777243,21746
132,26400,0.3187242539127633,0.32709802432051394,0.35417772176672285,21746
133,26600,0.3191879861560635,0.32799107054206716,0.35282094330186947,21746
134,26800,0.31878818290527383,0.3271371871460963,0.35407462994863,21746
135,27000,0.31966783622675704,0.3260958175408733,0.3542363462323698,21746
136,27200,0.32088958810278767,0.3246665873840904,0.35444382451312206,21746
137,27400,0.3205666772888444,0.3251248981078057,0.35430842460335,21746
138,27600,0.3217372469757138,0.3255506606632086,0.3527120923610776,21746
139,27800,0.3210196299681812,0.3263092541066756,0.35267111592514333,21746
140,28000,0.32188573667593084,0.32516240467903,0.3529518586450392,21746
141,28200,0.3229697859957549,0.32445505471419955,0.35257515929004574,21746
142,28400,0.32198330286157123,0.324515241826707,0.35350145531172183,21746
143,28600,0.3214996273317897,0.3247410631119935,0.3537593095562168,21746
144,28800,0.32106709648238574,0.3240540681105072,0.35487883540710724,21746
145,29000,0.3214956786227394,0.3230433804021508,0.3554609409751099,21746
146,29200,0.32201373440562747,0.32340938745390047,0.35457687814047223,21746
147,29400,0.32217338355841546,0.32370810358656865,0.354118512855016,21746
148,29600,0.32221826605193643,0.3242538415707907,0.35352789237727295,21746
149,29800,0.3220903439667334,0.32414155394400257,0.35376810208926407,21746
150,30000,0.32182597202029256,0.3237723412877231,0.3544016866919844,21746
151,30200,0.3217986701383186,0.32330956494004104,0.35489176492164054,21746
152,30400,0.3232626180871019,0.3229468601872208,0.35379052172567743,21746
153,30600,0.3237271609746146,0.32421589570111253,0.3520569433242729,21746
154,30800,0.32410252036358445,0.32442738235200397,0.35147009728441164,21746
155,31000,0.32471350720755254,0.3243163129231938,0.3509701798692537,21746
156,31200,0.32616977055561597,0.32441713298268143,0.3494130964617027,21746
157,31400,0.3255517866362286,0.3249845872646921,0.34946362609907944,21746
158,31600,0.32671751854264547,0.324455127700753,0.34882735375660157,21746
159,31800,0.32662587592496134,0.32504665389087256,0.34832747018416615,21746
160,32000,0.3272828672328119,0.3256058034290174,0.3471113293381708,21746
161,32200,0.32688792835610986,0.3266156410853966,0.3464964305584937,21746
162,32400,0.3279386227776482,0.3253405369736493,0.3467208402487026,21746
163,32600,0.3277939733760626,0.3255149737302859,0.34669105289365154,21746
164,32800,0.32878377542508,0.32504755749814673,0.3461686670767734,21746
165,33000,0.3294294798720263,0.3246125855747612,0.34595793455321255,21746
166,33200,0.3283719833436934,0.3244092221578155,0.34721879449849125,21746
167,33400,0.32907565384989096,0.3242407864788518,0.34668355967125747,21746
168,33600,0.3294557453262985,0.3240972538383821,0.34644700083531943,21746
169,33800,0.3299069605566769,0.32440397862312675,0.34568906082019646,21746
170,34000,0.33042391380064207,0.3240035107353186,0.3455725754640394,21746
171,34200,0.3313154443029397,0.3243892046299855,0.3442953510670749,21746
172,34400,0.3315779517727113,0.3240070947193814,0.34441495350790735,21746
173,34600,0.3308618733752971,0.3240181360601834,0.3451199905645197,21746
174,34800,0.3317073245950829,0.32359728989089076,0.34469538551402645,21746
175,35000,0.3319132188881329,0.3239056601441871,0.3441811209676801,21746
176,35200,0.33194451404927033,0.3237867814417476,0.34426870450898217,21746
177,35400,0.3326073657718347,0.32397544193118194,0.34341719229698336,21746
178,35600,0.333020174767014,0.32425615014227427,0.34272367509071183,21746
179,35800,0.3333123295524422,0.3243058116188919,0.3423818588286661,21746
180,36000,0.3325885107970401,0.32489195198949594,0.34251953721346406,21746
181,36200,0.3321191176742239,0.3257644574175271,0.34211642490824906,21746
182,36400,0.33085650094437813,0.3257269750573293,0.3434165239982927,21746
183,36600,0.33029799631422085,0.32594055210743306,0.34376145157834614,21746
184,36800,0.33088773473150457,0.32647470524208627,0.3426375600264093,21746
185,37000,0.3309278496662132,0.3270175872123692,0.34205456312141774,21746
186,37200,0.330605130924131,0.32787361350035726,0.34152125557551183,21746
187,37400,0.33104841670143526,0.32797333003060947,0.34097825326795544,21746
188,37600,0.331590874319681,0.3275663098820211,0.34084281579829806,21746
189,37800,0.3321679010660782,0.3276977885654805,0.34013431036844144,21746
190,38000,0.3325256275706808,0.32825776780523386,0.33921660462408537,21746
191,38200,0.3331496037417434,0.32857563975354365,0.33827475650471306,21746
192,38400,0.3324368476143787,0.32966924915711976,0.33789390322850166,21746
193,38600,0.33073232351082393,0.3308771481346861,0.33839052835449,21746
194,38800,0.33167073500495176,0.33048525444104515,0.3378440105540032,21746
195,39000,0.3318883558488421,0.33020842975552445,0.3379032143956336,21746
196,39200,0.3318732364528797,0.32974684101730656,0.3383799225298139,21746
197,39400,0.33187151794284725,0.32945527096686583,0.33867321109028703,21746
198,39600,0.33258828306782345,0.3296492357760928,0.337762481156084,21746
199,39800,0.3324164305336172,0.32966508449803494,0.33791848496834803,21746
200,40000,0.33225730502572765,0.330698702646738,0.3370439923275344,21746
201,0,0.0,0.0,1.0,73394
202,200,0.002683993851407975,0.0027076620568493035,0.9946083440917428,73394
203,400,0.005360998771617438,0.00547524083634473,0.9891637603920379,73394
204,600,0.008202923137649894,0.008233972500948242,0.9835631043614019,73394
205,800,0.010696392355858718,0.011001206749170383,0.9783024008949709,73394
206,1000,0.013315024798991505,0.013580927239575541,0.973104047961433,73394
207,1200,0.015784882439993025,0.016304946771032287,0.9679101707889748,73394
208,1400,0.018481340157710413,0.018662811089605286,0.9628558487526844,73394
209,1600,0.020803315190698182,0.021034179758319994,0.958162505050982,73394
210,1800,0.023420347124881932,0.023609378772377614,0.9529702741027406,73394
211,2000,0.026043821771723877,0.02617334008922419,0.947782838139052,73394
212,2200,0.028525404589599117,0.028534423620989912,0.942940171789411,73394
213,2400,0.031221362749968364,0.031002733136931568,0.9377759041131001,73394
214,2600,0.03359903760422461,0.033504738842888494,0.932896223552887,73394
215,2800,0.036049901361681534,0.03592033915372631,0.9280297594845922,73394
216,3000,0.038452989120581094,0.03805970187959134,0.9234873089998277,73394
217,3200,0.041066882172808794,0.04030033568051362,0.9186327821466778,73394
218,3400,0.043482504322378546,0.042724890443326585,0.913792605234295,73394
219,3600,0.04563434425744402,0.0452898346514679,0.9090758210910883,73394
220,3800,0.04764703583741416,0.047977680908382725,0.9043752832542031,73394
221,4000,0.05013211555874771,0.05035919554333381,0.8995086888979186,73394
222,4200,0.05218892177421749,0.0526540698433719,0.8951570083824106,73394
223,4400,0.054499869272705406,0.05499063351067982,0.8905094972166149,73394
224,4600,0.056982973309467694,0.05698142388711964,0.8860356028034128,73394
225,4800,0.058853966029499064,0.059226077120748184,0.8819199568497528,73394
226,5000,0.061404709373659626,0.06129089036972041,0.8773044002566202,73394
227,5200,0.06330502982549206,0.06323329557972569,0.8734616745947824,73394
228,5400,0.06511950143346804,0.06544089123654963,0.8694396073299824,73394
229,5600,0.06750456349594851,0.06791646875060157,0.86457896775345,73394
230,5800,0.0698262414576497,0.06962172014132503,0.8605520384010253,73394
231,6000,0.07189117413072424,0.07195836196384983,0.8561504639054262,73394
232,6200,0.07427834993085806,0.0741500614952403,0.8515715885739017,73394
233,6400,0.07641555509177675,0.07637370937021817,0.8472107355380053,73394
234,6600,0.07856182613292746,0.07818640165497455,0.8432517722120981,73394
235,6800,0.08064439984566034,0.08067322474964236,0.8386823754046975,73394
236,7000,0.08255969340866572,0.08248207642097534,0.8349582301703591,73394
237,7200,0.08462406421559285,0.08457066586858841,0.8308052699158188,73394
238,7400,0.08677335610454684,0.08639305343758324,0.82683359045787,73394
239,7600,0.08897071011213596,0.08846053008614634,0.822568759801718,73394
240,7800,0.09088834080598118,0.09019836171320542,0.8189132974808135,73394
241,8000,0.09256530169660944,0.09253579152776378,0.8148989067756269,73394
242,8200,0.0946638445529496,0.09467367369264064,0.8106624817544099,73394
243,8400,0.09656860137886572,0.09676722883928991,0.8066641697818444,73394
244,8600,0.09851606975919398,0.09818354475167373,0.8033003854891323,73394
245,8800,0.10069830754825781,0.10004242792940797,0.7992592645223343,73394
246,9000,0.1025612321970469,0.10194454910161421,0.795494218701339,73394
247,9200,0.10441754099608318,0.10403188257122811,0.7915505764326889,73394
248,9400,0.10597489879012008,0.1062768528368903,0.7877482483729897,73394
249,9600,0.10774315996423181,0.10793904646372757,0.7843177935720407,73394
250,9800,0.11000350961442996,0.10989387459621328,0.7801026157893568,73394
251,10000,0.11135030714093448,0.11158717867446083,0.7770625141846048,73394
252,10200,0.1131413250327225,0.11365092415980607,0.7732077508074715,73394
253,10400,0.11538589812602187,0.1155905146230185,0.7690235872509597,73394
254,10600,0.11792065222266622,0.11730181552354575,0.7647775322537881,73394
255,10800,0.11976450301782438,0.1186130742591412,0.7616224227230345,73394
256,11000,0.1217469283460523,0.12046821834584912,0.7577848533080987,73394
257,11200,0.12311575698842353,0.12233007204139415,0.7545541709701824,73394
258,11400,0.12510926639842618,0.12372576289449508,0.7511649707070789,73394
259,11600,0.12680583372596224,0.12559856164708938,0.7475956046269484,73394
260,11800,0.1282294786299864,0.1272250009248251,0.7445455204451886,73394
261,12000,0.12975609542151043,0.12839483484224504,0.7418490697362446,73394
262,12200,0.131165798455766,0.12958792353451484,0.7392462780097193,73394
263,12400,0.13250247395084203,0.13099013518263472,0.7365073908665234,73394
264,12600,0.1338997330990821,0.13235711504776287,0.7337431518531552,73394
265,12800,0.1355055301641638,0.13346286580757566,0.7310316040282607,73394
266,13000,0.13704586874545638,0.13512897379790687,0.7278251574566369,73394
267,13200,0.1388102591705478,0.13663063233631423,0.7245591084931381,73394
268,13400,0.14058213848815967,0.13863644107077297,0.7207814204410675,73394
269,13600,0.14206979708922612,0.1402658067447326,0.7176643961660414,73394
270,13800,0.14350735975864845,0.14163749108958532,0.7148551491517663,73394
271,14000,0.14552734323140137,0.14309127512468806,0.7113813816439106,73394
272,14200,0.14691917280892283,0.1445000648234238,0.7085807623676533,73394
273,14400,0.1483357988074276,0.1456298313459304,0.706034369846642,73394
274,14600,0.14998435206745472,0.14706418992739892,0.7029514580051466,73394
275,14800,0.15137886942099782,0.14827817362511467,0.7003429569538876,73394
276,15000,0.15314841972356585,0.15006852483105154,0.6967830554453827,73394
277,15200,0.15456592082950554,0.15127786940496776,0.6941562097655268,73394
278,15400,0.1563086283546283,0.15237441729799026,0.6913169543473816,73394
279,15600,0.1580515857705848,0.15401775297415196,0.6879306612552633,73394
280,15800,0.1592799265236598,0.15529456680210504,0.6854255066742353,73394
281,16000,0.16120942637879665,0.15679422934941795,0.6819963442717855,73394
282,16200,0.16194333937243313,0.15835729179933203,0.6796993688282349,73394
283,16400,0.16313032557354198,0.15931704403335786,0.6775526303931003,73394
284,16600,0.16447657720732742,0.1610620151126271,0.6744614076800455,73394
285,16800,0.1661835815083592,0.1621662606148621,0.6716501578767787,73394
286,17000,0.1678897164922774,0.16382627351059414,0.6682840099971284,73394
287,17200,0.16906823814372998,0.16517778007024492,0.6657539817860252,73394
288,17400,0.1706493780983151,0.16631202822324062,0.6630385936784443,73394
289,17600,0.17191968498000224,0.16767670478021968,0.6604036102397782,73394
290,17800,0.17298992736431137,0.1686753728542323,0.6583346997814564,73394
291,18000,0.17457390833707986,0.16989255494795158,0.6555335367149687,73394
292,18200,0.17586125607821995,0.17084938994967303,0.6532893539721071,73394
293,18400,0.17754097405990046,0.17247500853541678,0.6499840174046829,73394
294,18600,0.17853684723786759,0.17354529302534746,0.647917859736785,73394
295,18800,0.179868491285467,0.17481246488003982,0.6453190438344932,73394
296,19000,0.18116934437232668,0.17606869688367355,0.6427619587439998,73394
297,19200,0.18252965884709038,0.1768596199864864,0.6406107211664234,73394
298,19400,0.18332991970570395,0.1788523847234223,0.6378176955708739,73394
299,19600,0.1843352869788674,0.1794986846838696,0.636166028337263,73394
300,19800,0.185804925378986,0.1808008118180609,0.6333942628029532,73394
301,20000,0.18722060279065983,0.1818236940240966,0.6309557031852436,73394
302,20200,0.18843660136397217,0.18250419625766173,0.6290592023783662,73394
303,20400,0.18909258598577405,0.18379530538541716,0.6271121086288088,73394
304,20600,0.19006089612208893,0.18551230187867715,0.624426801999234,73394
305,20800,0.19097513470831795,0.18682991421815917,0.622194951073523,73394
306,21000,0.19246231005144035,0.18819268363575423,0.6193450063128055,73394
307,21200,0.19370371896174893,0.1894536392445905,0.6168426417936607,73394
308,21400,0.19501776217154956,0.1901832458689626,0.614798991959488,73394
309,21600,0.19648520193602628,0.1912736014709954,0.6122411965929784,73394
310,21800,0.1980672832055575,0.1924314843458767,0.6095012324485659,73394
311,22000,0.19916545919424433,0.19402221722526242,0.6068123235804933,73394
312,22200,0.20013074689756083,0.1949861526017904,0.604883100500649,73394
313,22400,0.20083733975502144,0.19592817111040803,0.6032344891345707,73394
314,22600,0.2015179974473524,0.1969434215434252,0.6015385810092224,73394
315,22800,0.2024746467747122,0.198444134379726,0.5990812188455619,73394
316,23000,0.2038608331277561,0.19944779284362804,0.5966913740286159,73394
317,23200,0.20540156413720506,0.2000038789426527,0.5945945569201424,73394
318,23400,0.20634647158836042,0.20106543685837525,0.5925880915532645,73394
319,23600,0.20717590834631938,0.20244237420508784,0.5903817174485929,73394
320,23800,0.20864713368462923,0.20396251507110727,0.5873903512442636,73394
321,24000,0.20881795592495772,0.20529872673726413,0.5858833173377782,73394
322,24200,0.20979954854531607,0.20685938355314265,0.5833410679015415,73394
323,24400,0.21111400198896912,0.2090090254424153,0.5798769725686157,73394
324,24600,0.21206508551570846,0.2096830287666671,0.5782518857176246,73394
325,24800,0.21339686038547248,0.21090736183177486,0.5756957777827527,73394
326,25000,0.21479865582758859,0.21201825059975019,0.5731830935726614,73394
327,25200,0.21536906648366663,0.21295624810428662,0.5716746854120468,73394
328,25400,0.2167502186649082,0.21375163423459653,0.5694981471004955,73394
329,25600,0.21747063059404173,0.21514390586202317,0.5673854635439352,73394
330,25800,0.21803469180857551,0.21608307519183878,0.565882232999586,73394
331,26000,0.2182982417166138,0.21735149174688953,0.5643502665364968,73394
332,26200,0.2199272714034876,0.21826457580434963,0.5618081527921629,73394
333,26400,0.22102254526436427,0.2189158640117949,0.5600615907238409,73394
334,26600,0.22205142594170843,0.21935098018737872,0.558597593870913,73394
335,26800,0.2229662174623365,0.2197202966547422,0.5573134858829214,73394
336,27000,0.2233119498335468,0.22074052158222335,0.55594752858423,73394
337,27200,0.2238785560611047,0.2217773081409623,0.5543441357979332,73394
338,27400,0.22483878653135603,0.22283925905972893,0.5523219544089152,73394
339,27600,0.22488716447941207,0.22394449172619293,0.5511683437943952,73394
340,27800,0.22574673019711036,0.22497389124347442,0.5492793785594153,73394
341,28000,0.22692447791166442,0.22559303979856446,0.5474824822897711,73394
342,28200,0.22769034044594774,0.22666251781528107,0.5456471417387714,73394
343,28400,0.22845391749716745,0.22715941059031716,0.5443866719125156,73394
344,28600,0.22907703324252107,0.22830884478163224,0.5426141219758469,73394
345,28800,0.22960150414222844,0.22986203819408318,0.5405364576636884,73394
346,29000,0.2306722813269626,0.22999873965513715,0.5393289790179003,73394
347,29200,0.23113331649654711,0.23094328056614077,0.5379234029373122,73394
348,29400,0.23160408389112563,0.23171334790144116,0.5366825682074333,73394
349,29600,0.23218974999452394,0.23297106474157017,0.5348391852639061,73394
350,29800,0.23313111769279884,0.23346508190328505,0.5334038004039163,73394
351,30000,0.23439382296846825,0.23378165778035792,0.5318245192511739,73394
352,30200,0.23521010008935941,0.23407782131856256,0.530712078592078,73394
353,30400,0.2361657534635938,0.23407550242562725,0.529758744110779,73394
354,30600,0.2373927207872527,0.23497885621977166,0.5276284229929757,73394
355,30800,0.23784369495065708,0.2358623699271269,0.5262939351222161,73394
356,31000,0.23947878065587005,0.23641619749013848,0.5241050218539914,73394
357,31200,0.24010401926839817,0.23745024982809818,0.5224457309035038,73394
358,31400,0.24019637593843682,0.2383660197636565,0.5214376042979068,73394
359,31600,0.24098952003907448,0.23961696359906026,0.5193935163618654,73394
360,31800,0.24179675143119875,0.24020976374994962,0.5179934848188517,73394
361,32000,0.2420694386765645,0.24101254540999306,0.5169180159134424,73394
362,32200,0.24272408296786097,0.24163971189110028,0.5156362051410388,73394
363,32400,0.24374965710794821,0.24232430188375528,0.5139260410082965,73394
364,32600,0.243896646145799,0.24320794691672953,0.5128954069374715,73394
365,32800,0.2445841441366589,0.24372310352079166,0.5116927523425495,73394
366,33000,0.24558805100617548,0.2445275720590709,0.5098843769347537,73394
367,33200,0.2466422951597444,0.2447047933678866,0.508652911472369,73394
368,33400,0.24818376886676616,0.24543067278198705,0.5063855583512469,73394
369,33600,0.2483794770259196,0.24643157915838124,0.5051889438156992,73394
370,33800,0.24878547883884966,0.24745882506221833,0.5037556960989321,73394
371,34000,0.24943830663687314,0.24885026156095155,0.5017114318021754,73394
372,34200,0.250302663697313,0.24967325537787916,0.5000240809248079,73394
373,34400,0.2505460177659117,0.25026519677689285,0.49918878545719564,73394
374,34600,0.25104564983044614,0.2509569458851747,0.4979974042843793,73394
375,34800,0.25224309564822034,0.25101353643412966,0.49674336791765006,73394
376,35000,0.25294124699472326,0.25151651462591923,0.4955422383793576,73394
377,35200,0.25347081493312545,0.2519752310120824,0.4945539540547923,73394
378,35400,0.2543196106931068,0.25250466473786576,0.49317572456902753,73394
379,35600,0.2549605053242158,0.25351937075900743,0.4915201239167769,73394
380,35800,0.25522826851525954,0.25475607944000445,0.49001565204473607,73394
381,36000,0.2554053037506253,0.25498998559050334,0.4896047106588714,73394
382,36200,0.25657690402332756,0.25520481703513653,0.488218278941536,73394
383,36400,0.2576631553124264,0.25529846909216364,0.4870383755954101,73394
384,36600,0.25742785181522215,0.25597775756336455,0.48659439062141335,73394
385,36800,0.257987076848915,0.2570725207944619,0.4849404023566232,73394
386,37000,0.25853004202612767,0.25817321088264295,0.48329674709122944,73394
387,37200,0.2593343042246998,0.2588174979823332,0.4818481977929671,73394
388,37400,0.26034204360074126,0.2591822086413258,0.4804757477579331,73394
389,37600,0.2607458135765611,0.2601381211365617,0.4791160652868773,73394
390,37800,0.26184776758079775,0.2600757246734262,0.47807650774577626,73394
391,38000,0.2627012757012092,0.2601434047285616,0.47715531957022933,73394
392,38200,0.2630587789502452,0.26121102766240206,0.47573019338735284,73394
393,38400,0.2642003700036953,0.26174387317187003,0.4740557568244348,73394
394,38600,0.26508338434669604,0.2624887389889313,0.4724278766643727,73394
395,38800,0.2658302445151157,0.26271865221580254,0.4714511032690819,73394
396,39000,0.2660173200794296,0.2639098050535972,0.4700728748669734,73394
397,39200,0.26678380217196845,0.26446028237788194,0.4687559154501498,73394
398,39400,0.26726318326962284,0.2651766042948983,0.46756021243547896,73394
